  -2.3012000000000001       -209.71399268219386     
  -2.2970999999999999       -197.03035845229152     
  -2.2930999999999999       -184.94402824943654     
  -2.2890000000000001       -172.84938892561982     
  -2.2848999999999999       -161.72438413223139     
  -2.2808999999999999       -151.21796803906835     
  -2.2768000000000002       -140.35265529676934     
  -2.2726999999999999       -128.97581029301276     
  -2.2686999999999999       -117.26345301277235     
  -2.2646000000000002       -105.13434537941399     
  -2.2605000000000000       -93.119778001502624     
  -2.2564000000000002       -81.196520976709266     
  -2.2524000000000002       -69.327443951915853     
  -2.2483000000000000       -56.393979909842230     
  -2.2442000000000002       -42.865893914350103     
  -2.2402000000000002       -27.466760721262201     
  -2.2361000000000000       -10.593215942900072     
  -2.2320000000000002        6.6356562734785847     
  -2.2280000000000002        24.016032486851987     
  -2.2239000000000000        41.553049737039821     
  -2.2198000000000002        58.937850112697220     
  -2.2157000000000000        76.399703185574765     
  -2.2117000000000000        94.230396333583769     
  -2.2075999999999998        112.60182099173554     
  -2.2035000000000000        131.75939947407963     
  -2.1995000000000000        152.51652419233659     
  -2.1953999999999998        174.29388485349361     
  -2.1913000000000000        197.30429738542443     
  -2.1873000000000000        222.34906982719758     
  -2.1831999999999998        249.35050570999246     
  -2.1791000000000000        278.06517993989479     
  -2.1751000000000000        308.68513155522163     
  -2.1709999999999998        340.97149083395942     
  -2.1669000000000000        374.35880398196844     
  -2.1627999999999998        408.48575882794898     
  -2.1587999999999998        440.02634710743803     
  -2.1547000000000001        466.87549211119455     
  -2.1505999999999998        488.37254094665661     
  -2.1465999999999998        504.64441247182566     
  -2.1425000000000001        515.83302930127729     
  -2.1383999999999999        522.33449286250948     
  -2.1343999999999999        524.91504658151769     
  -2.1303000000000001        524.02089181066867     
  -2.1261999999999999        519.98789030803903     
  -2.1221999999999999        513.72614575507146     
  -2.1181000000000001        505.37645679939902     
  -2.1139999999999999        498.78790458302029     
  -2.1099000000000001        495.74666491359875     
  -2.1059000000000001        497.23796468820433     
  -2.1017999999999999        502.76083771600298     
  -2.0977000000000001        510.98693764087153     
  -2.0937000000000001        520.94906160781363     
  -2.0895999999999999        531.69264462809917     
  -2.0855000000000001        542.43365514650634     
  -2.0815000000000001        553.14345830202842     
  -2.0773999999999999        562.74216904583011     
  -2.0733000000000001        571.63946731780607     
  -2.0693000000000001        578.62683921863265     
  -2.0651999999999999        583.51823741547707     
  -2.0611000000000002        586.39788955672418     
  -2.0569999999999999        588.15191059353867     
  -2.0529999999999999        590.16985574755824     
  -2.0489000000000002        593.29244778362136     
  -2.0448000000000000        597.70065138993243     
  -2.0407999999999999        603.94534259954912     
  -2.0367000000000002        611.60543125469565     
  -2.0326000000000000        620.93495191585271     
  -2.0286000000000000        631.43151990984222     
  -2.0245000000000002        642.45313974455303     
  -2.0204000000000000        653.85001577761091     
  -2.0164000000000000        664.91149661908355     
  -2.0123000000000002        675.02947933884298     
  -2.0082000000000000        683.90412471825698     
  -2.0041000000000002        691.66689105935393     
  -2.0001000000000002        698.92673027798639     
  -1.9960000000000000        705.58259879789625     
  -1.9919000000000000        712.21909090909094     
  -1.9879000000000000        719.41935537190091     
  -1.9838000000000000        727.46736664162279     
  -1.9797000000000000        737.59726070623594     
  -1.9757000000000000        750.06032081141996     
  -1.9716000000000000        765.61739819684442     
  -1.9675000000000000        784.63238617580760     
  -1.9634000000000000        807.72227498121708     
  -1.9594000000000000        835.10927948910580     
  -1.9553000000000000        867.59086175807670     
  -1.9512000000000000        906.09272727272730     
  -1.9472000000000000        951.39534109691965     
  -1.9431000000000000        1004.5230833959430     
  -1.9390000000000001        1066.8217768595041     
  -1.9350000000000001        1139.5672885048834     
  -1.9309000000000001        1225.9936288504884     
  -1.9268000000000001        1329.8880939143501     
  -1.9228000000000001        1455.2778384673177     
  -1.9187000000000001        1604.9412569496619     
  -1.9146000000000001        1781.9121059353865     
  -1.9105000000000001        1987.9530210368141     
  -1.9065000000000001        2224.3619068369644     
  -1.9024000000000001        2491.6363854244923     
  -1.8983000000000001        2788.8009000751313     
  -1.8943000000000001        3114.4585912847474     
  -1.8902000000000001        3465.0004417731029     
  -1.8861000000000001        3832.5489752066114     
  -1.8821000000000001        4206.5644169797151     
  -1.8779999999999999        4576.2634613072878     
  -1.8738999999999999        4931.9934470323060     
  -1.8698999999999999        5263.9257039819677     
  -1.8657999999999999        5562.9373876784366     
  -1.8616999999999999        5822.1998948159271     
  -1.8575999999999999        6037.1960330578504     
  -1.8535999999999999        6205.8042374154766     
  -1.8494999999999999        6326.2857625845236     
  -1.8453999999999999        6399.8525093914359     
  -1.8413999999999999        6432.5236889556727     
  -1.8372999999999999        6432.6036363636367     
  -1.8331999999999999        6408.4600150262968     
  -1.8291999999999999        6368.7354470323071     
  -1.8250999999999999        6323.1722990232920     
  -1.8210000000000000        6282.4650037565743     
  -1.8169999999999999        6256.3979864763332     
  -1.8129000000000000        6253.4634109691970     
  -1.8088000000000000        6281.3269271224644     
  -1.8047000000000000        6348.1120886551471     
  -1.8007000000000000        6458.5053117956422     
  -1.7966000000000000        6611.3917280240430     
  -1.7925000000000000        6806.0463861758071     
  -1.7885000000000000        7041.1318106686695     
  -1.7844000000000000        7313.7654320060110     
  -1.7803000000000000        7618.5159278737810     
  -1.7763000000000000        7947.4003456048085     
  -1.7722000000000000        8289.0857400450786     
  -1.7681000000000000        8630.0192336589025     
  -1.7641000000000000        8954.6840495867782     
  -1.7600000000000000        9246.4764838467308     
  -1.7559000000000000        9494.6133734034538     
  -1.7518000000000000        9696.6567017280213     
  -1.7478000000000000        9850.9176859504114     
  -1.7437000000000000        9959.5534034560478     
  -1.7396000000000000        10030.709105935386     
  -1.7356000000000000        10080.351525169046     
  -1.7315000000000000        10126.356130728776     
  -1.7274000000000000        10184.883801652893     
  -1.7234000000000000        10269.728024042075     
  -1.7193000000000001        10393.804703230653     
  -1.7152000000000001        10570.111998497370     
  -1.7112000000000001        10805.441893313297     
  -1.7071000000000001        11100.774725770098     
  -1.7030000000000001        11453.839834710743     
  -1.6989000000000001        11856.934658151764     
  -1.6949000000000001        12289.502253944402     
  -1.6908000000000001        12716.586168294512     
  -1.6867000000000001        13107.636754320061     
  -1.6827000000000001        13453.844755822689     
  -1.6786000000000001        13764.548317054845     
  -1.6745000000000001        14058.725199098424     
  -1.6705000000000001        14354.046258452292     
  -1.6664000000000001        14666.998241923366     
  -1.6623000000000001        15013.263102930128     
  -1.6583000000000001        15412.803711495117     
  -1.6541999999999999        15889.420150262960     
  -1.6500999999999999        16475.223891810667     
  -1.6459999999999999        17208.094996243424     
  -1.6419999999999999        18106.129233658899     
  -1.6378999999999999        19144.428812922615     
  -1.6337999999999999        20267.766198347104     
  -1.6297999999999999        21406.070255447030     
  -1.6256999999999999        22495.702952667165     
  -1.6215999999999999        23485.126371149512     
  -1.6175999999999999        24327.519293764086     
  -1.6134999999999999        24969.463441021788     
  -1.6093999999999999        25353.083824192334     
  -1.6053999999999999        25425.554876033057     
  -1.6012999999999999        25147.522952667172     
  -1.5972000000000000        24516.205259203609     
  -1.5931000000000000        23577.664605559734     
  -1.5891000000000000        22402.307062359130     
  -1.5850000000000000        21066.265642374157     
  -1.5809000000000000        19635.969684447788     
  -1.5769000000000000        18164.485048835460     
  -1.5728000000000000        16700.104425244179     
  -1.5687000000000000        15296.852817430505     
  -1.5647000000000000        14011.577664162283     
  -1.5606000000000000        12890.454468820437     
  -1.5565000000000000        11959.499043576261     
  -1.5524000000000000        11207.397629601803     
